article_id,office_id,title,date,page,newspaper
0004934514,008,"해성디에스, 본궤도 진입 전 숨고르기…투자의견 '매수'-메리츠",20230906,32,이데일리
0005567999,018,"카카오, 3Q 영업익 컨센서스 소폭 상회-유안타",20230906,32,머니투데이
0005567998,018,"""삼성전자, 年 영업익 8.4조원으로↑…HBM·D램 가격 긍정적""",20230906,32,이데일리
0004888224,015,"""삼성전자, HBM 회의론 불식…반도체 대형주로 수급 집중 전망""-대신",20230906,32,이데일리
0002193368,016,外人 넉달만에 돌아오나…사흘 새 코스피 9000억원 순매수 [투자360],20230906,32,한국경제
0004934510,008,"LIG넥스원, 해외수주 반영 늘어난다…안정적 성장 전망-신한",20230906,32,헤럴드경제
0002193364,016,"“기대했던 생성형 AI가 부메랑”…네이버, 하이퍼클로바X 우려로 한달새 시총 4兆 증발 [투자360]",20230906,32,머니투데이
0005567993,018,“오늘 韓 증시 하락 출발”…천장 뚫는 물가 경고등,20230906,32,헤럴드경제
0000770738,031,"마이크로투나노, D램·HBM 프로브카드에서 자율주행 센서까지",20230906,32,이데일리
0005309990,277,용인 '더원요양병원' 건물 매물로 나와,20230906,32,아이뉴스24
0002193359,016,"“月50만원으로 20년간 月100만원”…불안한 국민연금, 차라리 국채로 진행시켜?! [투자360]",20230906,32,아시아경제
0000929668,366,"하나證 “KT, 3만3000원 이상에서 매수할 필요 없어”",20230906,32,헤럴드경제
0000946841,417,"[국제유가] 사우디·러시아 감산 연장에 최고치… WTI, 86달러 껑충",20230906,32,조선비즈
0005309998,277,[클릭 e종목],20230906,32,머니S
0000946840,417,[뉴욕증시] 사우디 감산 쇼크에 3대 지수 하락… 다우 0.56%↓마감,20230906,33,머니S
0002592374,021,"네이버, 시총 4조 증발…생성형 인공지능 우려",20230906,33,문화일보
0000019298,648,"[거버넌스워치]미래엔, 완구 ‘영실업’ 건사하나",20230906,33,비즈워치
0004888215,015,"""비만 잡아야 패권 잡는다""…노보 vs 릴리, 바이오텍 인수전 돌입 [더 머니이스트-이해진의 글로벌바이오]",20230906,33,한국경제
0002746314,119,"라임·옵티머스 ‘무풍지대’…중소형證, 리테일 강화 드라이브",20230906,33,데일리안
0014173811,001,"외국인, 국내증시 복귀하나…코스피 9천200억원 순매수 전환",20230906,33,연합뉴스
0002746313,119,증권사 레고랜드發 PF 위기 1년...해외 부동산 투자까지 ‘암운’,20230906,33,데일리안
0005182520,009,“루이비통 든다고 예뻐보이나?”…명품 제친 ‘다이어트 주사’,20230906,33,매일경제
0005567987,018,빈살만-푸틴 油담합…치솟은 국채금리·달러[월스트리트in],20230906,33,이데일리
0001123429,215,"뉴욕증시, 사우디 감산 쇼크에 일제 하락…테슬라 4.7%↑ [출근전 꼭 글로벌브리핑]",20230906,33,한국경제TV
0007031504,421,"컨트리 가든 채권 이자 지불, 주가 1홍콩달러 회복",20230906,33,뉴스1
0005309975,277,말도 많고 탈도 많은 CFD…증권사들은 왜 서비스 재개하나,20230906,33,아시아경제
0000019296,648,[대장아파트 바뀐다]④대장 없던 '개포'…주공1단지 대장 꿰찰까,20230906,33,비즈워치
0007031501,421,일본 주식 보관금액 중국 넘었다…증권사들 '일학개미' 모시기 '분주',20230906,33,뉴스1
0014173792,001,원유 감산에 유가 10개월만에 최고…中경기 악화 우려 더 커져,20230906,33,연합뉴스
0005309971,277,채굴자도 내다판다…비트코인 가격 약세 신호?,20230906,33,아시아경제
0007031498,421,"맨유 개인회사 전환 추진, 주가 18% 폭락(상보)",20230906,33,뉴스1
0005567984,018,"""2차전지 유망하지만…"" 성장주 매니저가 주목한 하반기 테마는?",20230906,33,이데일리
0000019295,648,[산업 리그테이블]⑤'배터리' LG 중심으로 떴다,20230906,33,비즈워치
0012071815,003,"뉴욕증시, '10개월來 최고' 유가 부담에 하락 마감…다우 200P↓(종합)",20230906,33,뉴시스
0005309970,277,"3분기 상장사 실적 제자리걸음…中 침체, 반도체 회복 지연 여파",20230906,34,아시아경제
0007031481,421,"베트남 전기차 빈패스트 또 11% 폭락, 5일 연속↓(상보)",20230906,34,뉴스1
0004888210,015,뉴욕증시 하락…국제유가 상승에 따른 물가 부담 [뉴욕증시 브리핑],20230906,34,한국경제
0005182515,009,갈팡질팡 증시에 힘실리는 ‘이 상품’…올들어 257조원어치 거래,20230906,34,매일경제
0005567981,018,정부가 밀고 대기업이 끌고..'주도주' 넘보는 로봇株,20230906,34,이데일리
0007031480,421,"'큰손' 연기금, 하반기 포스코홀딩스·삼성전자 팔고 사들인 종목은",20230906,34,뉴스1
0014173786,001,경기 침체·금융 불안에 중국 주식·펀드 자금 '썰물',20230906,34,연합뉴스
0014173785,001,"네이버, 생성형 인공지능 우려에 '울상'…시총 한달새 4조 증발",20230906,34,연합뉴스
0005067956,014,"KT, 3.3만 이상서 매수 필요 없어-하나",20230906,34,파이낸셜뉴스
0007031469,421,"반도체 혼조, 필라델피아반도체지수 0.03% 상승에 그쳐(상보)",20230906,34,뉴스1
0004888207,015,올 상반기 전자금융사고 197건 발생…전년비 10% 감소,20230906,34,한국경제
0001636167,005,투자금 1兆 묶인 젠투펀드… 3년 넘게 원인도 모른다,20230906,34,국민일보
0000929642,366,돈 빠지고 또 빠지는 위기의 공모펀드... 초단기채만 자금 유입 ‘눈길’,20230906,34,조선비즈
0005567962,018,‘반도체 vs 2차전지’ 시소게임…박스피 돌파 주인공은,20230906,34,이데일리
0000929635,366,"팬오션을 부실 계열사 지원에 활용했던 하림, ‘14조 현금’ HMM 새주인으로 괜찮나",20230906,34,조선비즈
0004934490,008,"""파생상품=투기란 오해 풀 것"" 개별종목 선물옵션 250개로 늘린다",20230906,34,머니투데이
0007031435,421,AI 최대 수혜주 엔비디아 오늘은 0.08% 상승에 그쳐,20230906,34,뉴스1
0014173749,001,"뉴욕증시, 국제유가 상승에 하락…다우 0.56%↓ 마감",20230906,34,연합뉴스
0005567958,018,"""2년 뒤 흑자 자신""…스팩 합병 추진 세니젠, 뿔난 개미 마음 돌릴까",20230906,34,이데일리
0007031432,421,테슬라 4.69%↑-루시드 0.94%↓ 전기차 혼조(종합),20230906,34,뉴스1
0012071763,003,"뉴욕증시, 유가 급등에 일제 하락 마감…다우 200P↓",20230906,35,뉴시스
0007031423,421,"유가 10개월래 최고, 인플레 우려…미증시 일제↓(상보)",20230906,35,뉴스1
0005567952,018,[속보]국제유가 급등에…뉴욕증시 일제히 하락,20230906,35,이데일리
0007031420,421,"[속보]유가 10개월래 최고, 미증시 일제 하락…다우 0.56%↓",20230906,35,뉴스1
0007031419,421,"[속보] 맨유 개인회사 전환 추진, 주가 18% 폭락",20230906,35,뉴스1
0007031418,421,"[속보] 베트남 전기차 빈패스트 또 11% 폭락, 5일 연속↓",20230906,35,뉴스1
0007031416,421,"[속보] 테슬라 중국판매 증가, 주가 5% 급등",20230906,35,뉴스1
0007031386,421,"사우디 감산 연장, 브렌트유 90달러 돌파…10개월래 최고",20230906,35,뉴스1
0000759023,469,"“부동산 불패 믿어, 무주택 탈출""... 30대가 빚내 집 산 이유는",20230906,35,한국일보
0005567941,018,자본 시장에 부쩍 늘어난 '타짜 너구리'[마켓인],20230906,35,이데일리
0003786007,023,"버리·소로스는 ‘비관’, 버핏은 ‘낙관’에 섰다",20230906,35,조선일보
0003785997,023,[주요경제지표] 2023년 9월 5일자,20230906,35,조선일보
0003785995,023,[주식 매매 상위 종목 및 환율] 2023년 9월 5일자,20230906,35,조선일보
0005567935,018,사우디·러시아 감산 연장에…유가 치솟고 뉴욕증시 하락,20230906,35,이데일리
